R:A::C:P,0 3 6,1 4,2,5
0 3 6,0.43492063492063493,0.33490566037735847,0.36904761904761907,0.5235294117647059
1 4,0.30634920634920637,0.4056603773584906,0.3273809523809524,0.2
2,0.18412698412698414,0.19811320754716982,0.24404761904761904,0.2
5,0.0746031746031746,0.06132075471698113,0.05952380952380952,0.07647058823529412
