R:A::C:P,0 1 2,3 4,5,6
0 1 2,0.5830618892508144,0.2182410423452769,0.048859934853420196,0.1498371335504886
3 4,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111
5,0.35294117647058826,0.29411764705882354,0.17647058823529413,0.17647058823529413
6,0.375,0.375,0.1875,0.0625
