R:A::C:P,0 1 2,3 4,5,6
0 1 2,0.47606382978723405,0.17819148936170212,0.0398936170212766,0.12234042553191489
3 4,0.031914893617021274,0.0425531914893617,0.010638297872340425,0.010638297872340425
5,0.015957446808510637,0.013297872340425532,0.007978723404255319,0.007978723404255319
6,0.015957446808510637,0.015957446808510637,0.007978723404255319,0.0026595744680851063
