R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.3643724696356275,0.10526315789473684,0.1862348178137652
2,0.10121457489878542,0.04048582995951417,0.07692307692307693
3 4 5,0.02834008097165992,0.032388663967611336,0.06477732793522267
