R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.7377049180327869,0.5909090909090909,0.5679012345679012
2,0.20491803278688525,0.22727272727272727,0.2345679012345679
3 4 5,0.05737704918032787,0.18181818181818182,0.19753086419753085
