R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.5555555555555556,0.16049382716049382,0.2839506172839506
2,0.46296296296296297,0.18518518518518517,0.35185185185185186
3 4 5,0.22580645161290322,0.25806451612903225,0.5161290322580645
