R:A::C:P,0,1 2 5 6,3 4
0,0.3150684931506849,0.4520547945205479,0.2328767123287671
1 2 5 6,0.16478190630048464,0.5799676898222941,0.2552504038772213
3 4,0.12359550561797752,0.5842696629213483,0.29213483146067415
