R:A::C:P,0,1 4 6,2 3 5
0,0.48148148148148145,0.4074074074074074,0.1111111111111111
1 4 6,0.234375,0.4375,0.328125
2 3 5,0.14285714285714285,0.22857142857142856,0.6285714285714286
