R:A::C:P,0 1 2,3,4,5 6
0 1 2,0.6402439024390244,0.42696629213483145,0.47368421052631576,0.391304347826087
3,0.06554878048780488,0.08426966292134831,0.07894736842105263,0.07880434782608696
4,0.04420731707317073,0.07303370786516854,0.08421052631578947,0.04076086956521739
5 6,0.25,0.4157303370786517,0.3631578947368421,0.4891304347826087
