R:A::C:P,0 1 2,3,4,5 6
0 1 2,0.5753424657534246,0.10410958904109589,0.1232876712328767,0.19726027397260273
3,0.4215686274509804,0.14705882352941177,0.14705882352941177,0.28431372549019607
4,0.3972602739726027,0.1780821917808219,0.2191780821917808,0.2054794520547945
5 6,0.33675564681724846,0.15195071868583163,0.14168377823408623,0.36960985626283366
