R:A::C:P,0 2 4,1 5,3,6
0 2 4,0.5700934579439252,0.17757009345794392,0.12149532710280374,0.1308411214953271
1 5,0.5983606557377049,0.1721311475409836,0.12295081967213115,0.10655737704918032
3,0.3333333333333333,0.25,0.3333333333333333,0.08333333333333333
6,0.16666666666666666,0.3333333333333333,0.5,0.0
