R:A::C:P,0,1 5 6,2 3 4
0,0.48148148148148145,0.3333333333333333,0.18518518518518517
1 5 6,0.23809523809523808,0.4126984126984127,0.3492063492063492
2 3 4,0.1388888888888889,0.25,0.6111111111111112
