R:A::C:P,0,1 6,2 4,3 5
0,0.2153846153846154,0.10687022900763359,0.09868421052631579,0.09734513274336283
1 6,0.5615384615384615,0.5038167938931297,0.5197368421052632,0.39823008849557523
2 4,0.15384615384615385,0.2900763358778626,0.2565789473684211,0.336283185840708
3 5,0.06923076923076923,0.09923664122137404,0.125,0.168141592920354
