R:A::C:P,0 5,1 2 3 6,4
0 5,0.1580188679245283,0.10668380462724936,0.10526315789473684
1 2 3 6,0.8018867924528302,0.8419023136246787,0.8105263157894737
4,0.04009433962264151,0.05141388174807198,0.08421052631578947
