R:A::C:P,0 5,1 2 3 6,4
0 5,0.048132183908045974,0.05962643678160919,0.014367816091954023
1 2 3 6,0.2442528735632184,0.47054597701149425,0.11063218390804598
4,0.01221264367816092,0.028735632183908046,0.011494252873563218
