R:A::C:P,0 2 5,1 4,3 6
0 2 5,0.46688741721854304,0.3211920529801324,0.2119205298013245
1 4,0.45454545454545453,0.3166144200626959,0.22884012539184953
3 6,0.3625,0.34375,0.29375
