R:A::C:P,0,1,2 5 6,3 4
0,0.1069182389937107,0.031446540880503145,0.025157232704402517,0.05660377358490566
1,0.11320754716981132,0.11320754716981132,0.10062893081761007,0.11320754716981132
2 5 6,0.03773584905660377,0.025157232704402517,0.10062893081761007,0.0880503144654088
3 4,0.006289308176100629,0.006289308176100629,0.018867924528301886,0.05660377358490566
