R:A::C:P,0 4 5,1 3,2,6
0 4 5,0.4305555555555556,0.1694915254237288,0.16,0.3333333333333333
1 3,0.4305555555555556,0.559322033898305,0.52,0.0
2,0.125,0.2542372881355932,0.32,0.6666666666666666
6,0.013888888888888888,0.01694915254237288,0.0,0.0
