R:A::C:P,0,1,2,3,4,5,6,7
0,0.0,0.2876712328767123,0.1232876712328767,0.0684931506849315,0.1917808219178082,0.136986301369863,0.0684931506849315,0.1232876712328767
1,0.22142857142857142,0.0,0.15,0.16428571428571428,0.08214285714285714,0.1,0.15,0.13214285714285715
2,0.13372093023255813,0.20930232558139536,0.0,0.20348837209302326,0.1744186046511628,0.1744186046511628,0.05232558139534884,0.05232558139534884
3,0.04,0.12,0.26,0.0,0.1,0.18,0.14,0.16
4,0.1282051282051282,0.02564102564102564,0.2564102564102564,0.10256410256410256,0.0,0.23076923076923078,0.10256410256410256,0.15384615384615385
5,0.14035087719298245,0.08771929824561403,0.12280701754385964,0.12280701754385964,0.24561403508771928,0.0,0.19298245614035087,0.08771929824561403
6,0.06363636363636363,0.12727272727272726,0.10909090909090909,0.2,0.2545454545454545,0.11818181818181818,0.0,0.12727272727272726
7,0.5833333333333334,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0
