R:A::C:P,0,1 4,2 5,3,6
0,0.3230769230769231,0.1694915254237288,0.08333333333333333,0.08571428571428572,0.10714285714285714
1 4,0.5230769230769231,0.5423728813559322,0.5166666666666667,0.42857142857142855,0.4642857142857143
2 5,0.13846153846153847,0.23728813559322035,0.3,0.2857142857142857,0.39285714285714285
3,0.0,0.03389830508474576,0.08333333333333333,0.11428571428571428,0.03571428571428571
6,0.015384615384615385,0.01694915254237288,0.016666666666666666,0.08571428571428572,0.0
