R:A::C:P,0 6,1 2,3,4 5
0 6,0.5208333333333334,0.20833333333333334,0.125,0.14583333333333334
1 2,0.36904761904761907,0.32142857142857145,0.125,0.18452380952380953
3,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.25
4 5,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.2631578947368421
