R:A::C:P,0 6,1 2,3,4 5
0 6,0.26881720430107525,0.136986301369863,0.17142857142857143,0.15217391304347827
1 2,0.6666666666666666,0.7397260273972602,0.6,0.6739130434782609
3,0.010752688172043012,0.0547945205479452,0.11428571428571428,0.06521739130434782
4 5,0.053763440860215055,0.0684931506849315,0.11428571428571428,0.10869565217391304
