R:A::C:P,0,1 3,2,4 6,5
0,0.2153846153846154,0.12162162162162163,0.10638297872340426,0.06796116504854369,0.09803921568627451
1 3,0.5384615384615384,0.47297297297297297,0.5212765957446809,0.4368932038834951,0.5098039215686274
2,0.13076923076923078,0.27702702702702703,0.2553191489361702,0.1941747572815534,0.17647058823529413
4 6,0.06923076923076923,0.06756756756756757,0.09574468085106383,0.21359223300970873,0.21568627450980393
5,0.046153846153846156,0.060810810810810814,0.02127659574468085,0.08737864077669903,0.0
