R:A::C:P,0 4,1 5,2,3 6
0 4,0.13963963963963963,0.09405940594059406,0.13690476190476192,0.06382978723404255
1 5,0.38963963963963966,0.37376237623762376,0.2916666666666667,0.2765957446808511
2,0.16441441441441443,0.2079207920792079,0.24404761904761904,0.2047872340425532
3 6,0.3063063063063063,0.32425742574257427,0.3273809523809524,0.45478723404255317
