R:A::C:P,0,1,2 6,3,4 5
0,0.029449423815621,0.016645326504481434,0.014084507042253521,0.006402048655569782,0.026888604353393086
1,0.07682458386683738,0.08962868117797695,0.08962868117797695,0.03969270166453265,0.06274007682458387
2 6,0.04481434058898848,0.06145966709346991,0.09218950064020487,0.0499359795134443,0.11267605633802817
3,0.005121638924455826,0.010243277848911651,0.019206145966709345,0.011523687580025609,0.01792573623559539
4 5,0.01792573623559539,0.010243277848911651,0.034571062740076826,0.014084507042253521,0.046094750320102434
