R:A::C:P,0 2 6,1,3 4 5
0 2 6,0.40875912408759124,0.4827586206896552,0.3950617283950617
1,0.48905109489051096,0.4827586206896552,0.4074074074074074
3 4 5,0.10218978102189781,0.034482758620689655,0.19753086419753085
