R:A::C:P,0 2 6,1,3 4 5
0 2 6,0.22672064777327935,0.05668016194331984,0.12955465587044535
1,0.27125506072874495,0.05668016194331984,0.13360323886639677
3 4 5,0.05668016194331984,0.004048582995951417,0.06477732793522267
