R:A::C:P,0 2 4 5,1 3,6
0 2 4 5,0.27925531914893614,0.10904255319148937,0.06914893617021277
1 3,0.2898936170212766,0.13829787234042554,0.07180851063829788
6,0.031914893617021274,0.007978723404255319,0.0026595744680851063
