R:A::C:P,0,1 6,2 4 5,3
0,0.10317460317460317,0.05555555555555555,0.05555555555555555,0.0
1 6,0.1111111111111111,0.1746031746031746,0.1349206349206349,0.05555555555555555
2 4 5,0.047619047619047616,0.03968253968253968,0.1349206349206349,0.047619047619047616
3,0.0,0.007936507936507936,0.015873015873015872,0.015873015873015872
