R:A::C:P,0 2 4,1 3,5,6
0 2 4,0.5,0.2746478873239437,0.15140845070422534,0.07394366197183098
1 3,0.41515151515151516,0.3575757575757576,0.10303030303030303,0.12424242424242424
5,0.3684210526315789,0.24561403508771928,0.21052631578947367,0.17543859649122806
6,0.43636363636363634,0.2909090909090909,0.11818181818181818,0.15454545454545454
