R:A::C:P,0 2,1 5,3,4 6
0 2,0.10499359795134443,0.10115236875800256,0.03713188220230474,0.07042253521126761
1 5,0.13700384122919335,0.147247119078105,0.04865556978233035,0.09859154929577464
3,0.016645326504481434,0.020486555697823303,0.011523687580025609,0.015364916773367477
4 6,0.05121638924455826,0.0499359795134443,0.024327784891165175,0.06530089628681178
