R:A::C:P,0 3,1,2,4 5,6
0 3,0.1550925925925926,0.1282051282051282,0.13095238095238096,0.11666666666666667,0.07575757575757576
1,0.2916666666666667,0.43162393162393164,0.23214285714285715,0.20833333333333334,0.20202020202020202
2,0.18055555555555555,0.21367521367521367,0.24404761904761904,0.18888888888888888,0.1919191919191919
4 5,0.13194444444444445,0.07264957264957266,0.15476190476190477,0.14444444444444443,0.08585858585858586
6,0.24074074074074073,0.15384615384615385,0.23809523809523808,0.3416666666666667,0.4444444444444444
