R:A::C:P,0 3,1,2,4 5,6
0 3,0.3806818181818182,0.17045454545454544,0.125,0.23863636363636365,0.08522727272727272
1,0.33070866141732286,0.2650918635170604,0.10236220472440945,0.1968503937007874,0.10498687664041995
2,0.28363636363636363,0.18181818181818182,0.14909090909090908,0.24727272727272728,0.13818181818181818
4 5,0.33727810650887574,0.10059171597633136,0.15384615384615385,0.3076923076923077,0.10059171597633136
6,0.2659846547314578,0.09207161125319693,0.10230179028132992,0.3145780051150895,0.22506393861892582
