R:A::C:P,0 3,1,2,4 5,6
0 3,0.048132183908045974,0.021551724137931036,0.015804597701149427,0.03017241379310345,0.010775862068965518
1,0.09051724137931035,0.07255747126436782,0.028017241379310345,0.05387931034482758,0.028735632183908046
2,0.05603448275862069,0.035919540229885055,0.029454022988505746,0.04885057471264368,0.027298850574712645
4 5,0.040948275862068964,0.01221264367816092,0.01867816091954023,0.03735632183908046,0.01221264367816092
6,0.07471264367816093,0.02586206896551724,0.028735632183908046,0.08836206896551724,0.06321839080459771
