R:A::C:P,0,1,2,3,4,5,6,p
0,0.0,0.6666666666666666,0.037037037037037035,0.0,0.1111111111111111,0.07407407407407407,0.0,0.1111111111111111
1,0.3389830508474576,0.0,0.22033898305084745,0.1016949152542373,0.05084745762711865,0.11864406779661017,0.0,0.1694915254237288
2,0.18518518518518517,0.14814814814814814,0.0,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.0,0.2962962962962963
3,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0
4,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5
5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
p,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
