R:A::C:P,0 4 5,1 3,2,6
0 4 5,0.11406844106463879,0.057034220532319393,0.03231939163498099,0.02091254752851711
1 3,0.2376425855513308,0.13307984790874525,0.09315589353612168,0.030418250950570342
2,0.06844106463878327,0.0779467680608365,0.045627376425855515,0.019011406844106463
6,0.034220532319391636,0.013307984790874524,0.0076045627376425855,0.015209125475285171
