R:A::C:P,0,1 6,2,3,4 5
0,0.3150684931506849,0.2465753424657534,0.0821917808219178,0.0684931506849315,0.2876712328767123
1 6,0.18461538461538463,0.3564102564102564,0.12051282051282051,0.11794871794871795,0.2205128205128205
2,0.13372093023255813,0.2558139534883721,0.1744186046511628,0.13953488372093023,0.29651162790697677
3,0.08,0.28,0.18,0.18,0.28
4 5,0.14583333333333334,0.21875,0.14583333333333334,0.11458333333333333,0.375
