R:A::C:P,0,1 6,2,3,4 5
0,0.16911764705882354,0.07627118644067797,0.05660377358490566,0.05263157894736842,0.10096153846153846
1 6,0.5294117647058824,0.5889830508474576,0.44339622641509435,0.4842105263157895,0.41346153846153844
2,0.16911764705882354,0.1864406779661017,0.2830188679245283,0.25263157894736843,0.24519230769230768
3,0.029411764705882353,0.059322033898305086,0.08490566037735849,0.09473684210526316,0.0673076923076923
4 5,0.10294117647058823,0.08898305084745763,0.1320754716981132,0.11578947368421053,0.17307692307692307
