R:A::C:P,0,1 6,2,3,4 5
0,0.029449423815621,0.023047375160051217,0.0076824583866837385,0.006402048655569782,0.026888604353393086
1 6,0.09218950064020487,0.17797695262483995,0.06017925736235595,0.058898847631242,0.11011523687580026
2,0.029449423815621,0.056338028169014086,0.03841229193341869,0.030729833546734954,0.06530089628681178
3,0.005121638924455826,0.01792573623559539,0.011523687580025609,0.011523687580025609,0.01792573623559539
4 5,0.01792573623559539,0.026888604353393086,0.01792573623559539,0.014084507042253521,0.046094750320102434
