R:A::C:P,0,1 2 4,3 5,6
0,0.48148148148148145,0.4444444444444444,0.07407407407407407,0.0
1 2 4,0.2111111111111111,0.5777777777777777,0.2,0.011111111111111112
3 5,0.125,0.375,0.375,0.125
6,0.0,0.0,1.0,0.0
