R:A::C:P,0,1 5,2,3 4 6
0,0.3939393939393939,0.21428571428571427,0.045454545454545456,0.13793103448275862
1 5,0.45454545454545453,0.6190476190476191,0.45454545454545453,0.3793103448275862
2,0.12121212121212122,0.16666666666666666,0.4090909090909091,0.2413793103448276
3 4 6,0.030303030303030304,0.0,0.09090909090909091,0.2413793103448276
