R:A::C:P,0 4 5,1 2 6,3
0 4 5,0.11406844106463879,0.08365019011406843,0.026615969581749048
1 2 6,0.31749049429657794,0.311787072243346,0.0817490494296578
3,0.022813688212927757,0.03231939163498099,0.009505703422053232
