R:A::C:P,0,1,2,3,4,5,6,p
0,0.68,0.1111111111111111,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
1,0.24,0.48148148148148145,0.4666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0
2,0.04,0.25925925925925924,0.13333333333333333,0.5,0.0,1.0,0.0,0.1111111111111111
3,0.0,0.037037037037037035,0.06666666666666667,0.0,0.0,0.0,0.0,0.1111111111111111
4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
5,0.0,0.037037037037037035,0.13333333333333333,0.0,0.3333333333333333,0.0,0.4,0.0
6,0.0,0.0,0.06666666666666667,0.0,0.3333333333333333,0.0,0.2,0.3333333333333333
p,0.0,0.07407407407407407,0.0,0.5,0.0,0.0,0.4,0.3333333333333333
