R:A::C:P,antag,fool,other,protag
antag,0.015267175572519083,0.010178117048346057,0.027989821882951654,0.015267175572519083
fool,0.01272264631043257,0.027989821882951654,0.002544529262086514,0.005089058524173028
other,0.24427480916030533,0.13740458015267176,0.17048346055979643,0.24173027989821882
protag,0.02544529262086514,0.007633587786259542,0.002544529262086514,0.05343511450381679
