R:A::C:P,0 2,1 5,3 6,4
0 2,0.4626865671641791,0.38461538461538464,0.4411764705882353,0.42105263157894735
1 5,0.4626865671641791,0.5897435897435898,0.4117647058823529,0.3157894736842105
3 6,0.04477611940298507,0.02564102564102564,0.08823529411764706,0.10526315789473684
4,0.029850746268656716,0.0,0.058823529411764705,0.15789473684210525
