R:C::C:G,0,1,2,3,4,5,6,p
0,6,11,9,3,14,17
1,21,39,14,18,29,45
2,10,25,13,9,16,8
3,4,3,4,5,4,2
4,2,0,3,2,5,2
5,0,4,4,2,4,3
6,0,5,5,2,1,3
p,2,2,2,0,3,3
