R:A::C:P,antag,fool,other,protag
antag,0.0,0.0006788866259334691,0.01697216564833673,0.002036659877800407
fool,0.0006788866259334691,0.008146639511201629,0.005431093007467753,0.0013577732518669382
other,0.006109979633401222,0.021045485403937542,0.9015614392396469,0.012219959266802444
protag,0.0027155465037338763,0.0013577732518669382,0.010862186014935505,0.008825526137135099
