R:A::C:P,antag,fool,other,protag
antag,0.0,0.034482758620689655,0.8620689655172413,0.10344827586206896
fool,0.043478260869565216,0.5217391304347826,0.34782608695652173,0.08695652173913043
other,0.006493506493506494,0.022366522366522368,0.9581529581529582,0.012987012987012988
protag,0.11428571428571428,0.05714285714285714,0.45714285714285713,0.37142857142857144
