R:A::C:P,0 2,1,3,4 6,5
0 2,0.08548850574712644,0.04956896551724138,0.03017241379310345,0.05747126436781609,0.028017241379310345
1,0.09410919540229885,0.07255747126436782,0.02442528735632184,0.06465517241379311,0.017959770114942528
3,0.022988505747126436,0.007902298850574713,0.010775862068965518,0.020114942528735632,0.011494252873563218
4 6,0.08117816091954023,0.029454022988505746,0.04885057471264368,0.11853448275862069,0.05531609195402299
5,0.01939655172413793,0.008620689655172414,0.013649425287356323,0.017959770114942528,0.009339080459770116
