R:A::C:P,0 2,1,3,4 6,5
0 2,0.28199052132701424,0.2948717948717949,0.23595505617977527,0.20618556701030927,0.22941176470588234
1,0.3104265402843602,0.43162393162393164,0.19101123595505617,0.23195876288659795,0.14705882352941177
3,0.07582938388625593,0.04700854700854701,0.08426966292134831,0.07216494845360824,0.09411764705882353
4 6,0.2677725118483412,0.1752136752136752,0.38202247191011235,0.4252577319587629,0.45294117647058824
5,0.06398104265402843,0.05128205128205128,0.10674157303370786,0.06443298969072164,0.07647058823529412
