R:A::C:P,0 2,1,3,4 6,5
0 2,0.34097421203438394,0.1977077363896848,0.12034383954154727,0.22922636103151864,0.11174785100286533
1,0.3438320209973753,0.2650918635170604,0.08923884514435695,0.23622047244094488,0.06561679790026247
3,0.3137254901960784,0.10784313725490197,0.14705882352941177,0.27450980392156865,0.1568627450980392
4 6,0.2435344827586207,0.08836206896551724,0.14655172413793102,0.35560344827586204,0.16594827586206898
5,0.28125,0.125,0.19791666666666666,0.2604166666666667,0.13541666666666666
