R:A::C:P,0 3 5,1,2 6,4
0 3 5,0.14627659574468085,0.023936170212765957,0.05851063829787234,0.034574468085106384
1,0.18085106382978725,0.08244680851063829,0.12234042553191489,0.05585106382978723
2 6,0.07712765957446809,0.05053191489361702,0.08776595744680851,0.0425531914893617
4,0.007978723404255319,0.0,0.010638297872340425,0.018617021276595744
