R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.6115702479338843,0.11570247933884298,0.2727272727272727
2,0.5308641975308642,0.16049382716049382,0.30864197530864196
3 4 5,0.2830188679245283,0.18867924528301888,0.5283018867924528
