R:A::C:P,0,1 4 5 6,2 3
0,0.053231939163498096,0.045627376425855515,0.030418250950570342
1 4 5 6,0.155893536121673,0.28517110266159695,0.15399239543726237
2 3,0.03802281368821293,0.12547528517110265,0.11216730038022814
