R:A::C:P,0 6,1,2,3 5,4
0 6,0.4,0.17857142857142858,0.08,0.11904761904761904,0.3684210526315789
1,0.4,0.6428571428571429,0.44,0.40476190476190477,0.3157894736842105
2,0.13333333333333333,0.14285714285714285,0.32,0.35714285714285715,0.05263157894736842
3 5,0.044444444444444446,0.03571428571428571,0.12,0.07142857142857142,0.10526315789473684
4,0.022222222222222223,0.0,0.04,0.047619047619047616,0.15789473684210525
