R:A::C:P,0 5 6,1,2 4,3
0 5 6,0.45,0.15416666666666667,0.2833333333333333,0.1125
1,0.43214285714285716,0.25,0.20714285714285716,0.11071428571428571
2 4,0.3791469194312796,0.15165876777251186,0.33649289099526064,0.13270142180094788
3,0.36,0.16,0.3,0.18
