R:A::C:P,0 1 6,2 4 5,3
0 1 6,0.7377049180327869,0.5888888888888889,0.5428571428571428
2 4 5,0.2459016393442623,0.34444444444444444,0.34285714285714286
3,0.01639344262295082,0.06666666666666667,0.11428571428571428
