R:A::C:P,0 6,1,2 3 4 5
0 6,0.09308510638297872,0.026595744680851064,0.08244680851063829
1,0.19148936170212766,0.08244680851063829,0.1675531914893617
2 3 4 5,0.10638297872340426,0.047872340425531915,0.20212765957446807
