R:A::C:P,0 6,1,2 3 4 5
0 6,0.4605263157894737,0.13157894736842105,0.40789473684210525
1,0.43373493975903615,0.18674698795180722,0.3795180722891566
2 3 4 5,0.29850746268656714,0.13432835820895522,0.5671641791044776
