R:A::C:P,0,1 2 5,3,4 6
0,0.029449423815621,0.03585147247119078,0.006402048655569782,0.02176696542893726
1 2 5,0.11523687580025609,0.30985915492957744,0.0793854033290653,0.147247119078105
3,0.005121638924455826,0.03201024327784891,0.011523687580025609,0.015364916773367477
4 6,0.024327784891165175,0.07682458386683738,0.024327784891165175,0.06530089628681178
