R:A::C:P,0 1,2 3 4,5,6
0 1,0.5,0.2593283582089552,0.17647058823529413,0.21212121212121213
2 3 4,0.26639344262295084,0.3805970149253731,0.34705882352941175,0.2878787878787879
5,0.05942622950819672,0.08022388059701492,0.07647058823529412,0.05555555555555555
6,0.17418032786885246,0.2798507462686567,0.4,0.4444444444444444
