R:A::C:P,0 1 2,3 4,5,6
0 1 2,0.3725992317541613,0.15364916773367476,0.07810499359795134,0.0678617157490397
3 4,0.04865556978233035,0.03329065300896287,0.020486555697823303,0.011523687580025609
5,0.024327784891165175,0.020486555697823303,0.015364916773367477,0.012804097311139564
6,0.052496798975672214,0.0499359795134443,0.016645326504481434,0.02176696542893726
