R:A::C:P,0,1 4 5,2,3 6
0,0.029449423815621,0.04353393085787452,0.0076824583866837385,0.012804097311139564
1 4 5,0.09475032010243278,0.2087067861715749,0.06274007682458387,0.11523687580025609
2,0.029449423815621,0.10499359795134443,0.03841229193341869,0.04737516005121639
3 6,0.020486555697823303,0.0973111395646607,0.026888604353393086,0.06017925736235595
