R:A::C:P,0,1,2 3,4 5,6
0,0.3230769230769231,0.1724137931034483,0.08860759493670886,0.13043478260869565,0.10714285714285714
1,0.5076923076923077,0.4827586206896552,0.4430379746835443,0.43478260869565216,0.42857142857142855
2 3,0.1076923076923077,0.3103448275862069,0.31645569620253167,0.30434782608695654,0.39285714285714285
4 5,0.046153846153846156,0.0,0.11392405063291139,0.10869565217391304,0.07142857142857142
6,0.015384615384615385,0.034482758620689655,0.0379746835443038,0.021739130434782608,0.0
